,Date,Arrondissement,Valeur
367,2021-08-01,Sompérékou,29.64305192578772
368,2021-09-01,Sompérékou,30.754119696516135
369,2021-10-01,Sompérékou,33.84732475362633
370,2021-11-01,Sompérékou,35.974413369784315
371,2021-12-01,Sompérékou,34.70078334152429
372,2022-01-01,Sompérékou,34.163948195938694
373,2022-02-01,Sompérékou,36.84357981003506
374,2022-03-01,Sompérékou,39.13760781978049
375,2022-04-01,Sompérékou,38.598810720725496
376,2022-05-01,Sompérékou,36.024768010025305
377,2022-06-01,Sompérékou,33.083149723602254
378,2022-07-01,Sompérékou,30.705720475819387
379,2022-08-01,Sompérékou,29.579612102700203
380,2022-09-01,Sompérékou,30.739844254324584
381,2022-10-01,Sompérékou,33.845082543980155
382,2022-11-01,Sompérékou,36.12034014559166
383,2022-12-01,Sompérékou,34.4433912324778
384,2019-01-01,Soroko et Toura,34.38666681837915
385,2019-02-01,Soroko et Toura,36.870290451002596
386,2019-03-01,Soroko et Toura,39.57625559695029
387,2019-04-01,Soroko et Toura,38.77142439606986
388,2019-05-01,Soroko et Toura,36.52582128725586
389,2019-06-01,Soroko et Toura,33.35013055296689
390,2019-07-01,Soroko et Toura,31.14297295025261
391,2019-08-01,Soroko et Toura,29.687957082838054
392,2019-09-01,Soroko et Toura,30.906189133829198
393,2019-10-01,Soroko et Toura,34.16722197015245
394,2019-11-01,Soroko et Toura,36.52197495935313
395,2019-12-01,Soroko et Toura,34.28152570225365
396,2020-01-01,Soroko et Toura,34.52328493314565
397,2020-02-01,Soroko et Toura,36.76149324604266
398,2020-03-01,Soroko et Toura,39.161718962608255
399,2020-04-01,Soroko et Toura,39.1053887487554
400,2020-05-01,Soroko et Toura,36.27040970956183
401,2020-06-01,Soroko et Toura,33.44342727167296
402,2020-07-01,Soroko et Toura,30.9078568460338
403,2020-08-01,Soroko et Toura,29.90007537820584
404,2020-09-01,Soroko et Toura,30.941945760416633
405,2020-10-01,Soroko et Toura,34.159293761341104
406,2020-11-01,Soroko et Toura,36.02835819248363
407,2020-12-01,Soroko et Toura,35.10583830227568
408,2021-01-01,Soroko et Toura,34.11212996714402
409,2021-02-01,Soroko et Toura,37.07949503801306
410,2021-03-01,Soroko et Toura,39.297748920542354
411,2021-04-01,Soroko et Toura,38.9921632193603
412,2021-05-01,Soroko et Toura,36.351566925293966
413,2021-06-01,Soroko et Toura,33.408741680958435
