Kokiborou,Bénin,"Kokiborou,Bénin",11.2023317,2.3209297,0.91519,4.44585,72.25050,189.04965,310.81873,223.81171,164.11618,58.25776,27.94708,5.13021,2.13290,0.00000,2.05434,1.55251,41.01810,196.13167,308.35773,228.25362,174.10406,129.75406,15.99578,3.74149,1.22486,0.00000,0.96637,4.35871,14.09262,166.08784,341.89600,196.36928,158.35634,96.43365,41.18974,5.32687,1.47954,0.00000,0.55607,1.59744,50.60600,218.28450,271.12427,192.12463,98.64149,72.17815,12.82067,1.58091,3.24286,0.00000,0.55607,1.16989,48.65407,172.69981,227.83495,274.50061,178.51248,92.20165,19.34533,7.41574,2.39101,0.00000,0.60195,3.43503,11.72527,177.09154,218.08682,235.12106,137.30070,108.58336,56.63388,1.95754,1.19262,0.00000,0.55607,4.26010,29.59741,228.41594,345.69073,224.05305,177.51077,106.13420,38.67587,11.80559,1.47811,0.00000,0.55607,1.28281,61.56606,183.72806,266.06970,191.17410,132.24345,85.49110,13.90691,5.89628,1.06370,0.00000,0.60195,1.18044,15.27541,204.21802,255.11337,187.94608,141.77446,54.98097,10.99133,1.34277,1.07169,0.00000,0.55607,2.83157,64.55988,151.64153,226.29422,211.02290,148.80847,60.60115,20.71810,3.48734,1.06370,0.00000
Koko,Bénin,"Koko,Bénin",8.3785122,1.8440259,2.93640,19.37383,133.87180,140.55461,224.82721,209.66216,157.66084,115.83660,106.70672,38.02501,14.99272,6.25844,13.22561,5.42339,93.01419,192.92697,211.59126,274.53741,199.82240,164.68726,61.55708,48.82208,7.39507,1.62754,6.66418,9.38879,103.38907,226.16949,223.23164,211.05382,158.72102,186.73782,78.26115,41.75854,7.40497,0.93174,0.82194,8.58265,109.79402,223.99883,164.69302,110.94826,115.54903,166.61690,59.53207,37.28515,13.81789,9.71594,1.51608,3.79720,83.04442,132.25786,142.80600,217.26274,146.38216,113.19312,64.28333,80.70714,17.05373,0.96873,1.47965,12.47327,96.81891,220.39786,172.09758,215.96393,130.30612,161.29343,98.80300,15.70328,5.63134,24.18460,2.14422,17.24691,112.08829,258.99921,242.91521,162.90462,181.33711,114.61037,111.52277,26.12713,10.27520,15.05460,0.92436,3.49625,128.94463,131.87578,220.81696,186.05392,181.72623,111.26801,75.38699,59.91424,1.24597,8.91242,1.23315,2.12483,33.59292,207.94241,127.05432,106.29372,143.39067,133.59946,77.19560,17.93456,1.93818,9.13579,1.07213,1.75153,87.02816,177.80019,185.44995,194.75749,127.95737,98.16941,92.38791,51.30216,1.25635,3.38160
Kokohoué,Bénin,"Kokohoué,Bénin",9.30769,2.315834,0.62035,16.69541,120.79582,175.39372,252.30804,207.42259,159.95316,93.38190,80.01685,25.37462,9.16828,3.79032,2.11408,3.84406,87.94385,230.10674,255.29784,262.88315,188.70645,161.45049,46.36578,24.18018,4.72725,1.21277,0.89524,8.44765,66.62035,234.18004,266.04596,197.79439,163.18729,165.54422,71.97258,23.59220,4.44738,1.01884,0.23666,6.30133,103.04720,247.84190,212.88312,124.17393,108.12891,138.41624,48.26421,18.15412,10.54710,7.14947,0.31922,2.01305,74.39053,159.50856,169.46104,229.62915,155.86067,96.56291,49.22564,45.13126,11.87857,1.01884,0.35344,10.87628,62.07848,214.56819,202.75911,234.71808,138.65720,143.64961,92.06461,8.01461,3.20384,15.10184,0.26033,13.97600,82.15694,270.51740,271.14075,193.23170,179.21138,119.22808,88.65658,26.63836,5.95185,8.72677,0.25380,2.15499,113.30104,156.93475,251.53027,198.83405,159.28627,111.12511,52.25893,35.68944,0.74334,4.86911,0.25629,1.60590,34.76487,222.44334,176.41002,133.95752,135.92238,106.14899,46.75080,7.69077,1.33313,5.46812,0.23666,1.17256,106.43774,194.49374,205.96631,211.16403,139.80696,85.46152,71.85600,24.93644,0.74334,2.80431
Kolokondé,Bénin,"Kolokondé,Bénin",9.8901542,1.7794443,1.58199,13.03983,110.03871,208.32822,312.91101,264.40674,160.08357,87.17680,71.23518,17.88157,4.49985,0.97075,4.18572,2.47376,77.92136,245.46695,337.13998,288.04083,176.87886,160.92091,47.77854,15.11103,2.37031,0.89291,1.71736,9.59393,44.74289,237.04535,331.33621,211.81703,157.86862,150.86972,86.95395,17.48190,2.46345,0.89144,0.83059,4.31170,93.23557,259.08060,271.55502,176.11836,102.90797,123.31538,44.42963,9.22361,7.07005,1.26333,0.92182,0.82343,60.76894,188.86864,205.04927,298.49472,152.82368,102.32266,52.03336,31.49654,6.07343,0.89144,1.00871,9.11820,43.39213,204.07602,235.93501,280.96030,135.80641,141.52490,95.29281,6.48197,1.56037,1.93286,0.87716,11.51410,67.70100,273.71225,332.33765,240.98248,176.48949,127.55375,82.27582,25.54635,3.07528,1.37470,0.83059,1.56153,93.79966,180.94621,302.60043,234.85529,141.99719,110.66968,46.46959,24.90843,0.77984,1.03894,0.91026,1.22673,28.05895,237.80919,238.66356,174.52177,132.07155,97.65951,39.26536,4.81995,1.03489,1.25368,0.83059,1.50839,110.99245,207.61916,231.51405,244.43343,145.20148,88.38345,69.70373,18.00286,0.77984,1.04909
Kompa,Bénin,"Kompa,Bénin",12.2052775,3.033837,0.00000,1.68504,38.11598,138.15616,204.63287,159.42252,121.00657,26.74527,10.74551,1.83678,0.00000,0.00000,0.00000,0.73459,19.59690,141.95869,226.36044,161.72386,144.60825,67.75117,4.79488,1.31926,0.00000,0.00000,0.00000,2.02331,3.64575,115.03506,271.28110,172.61302,108.69450,43.93801,13.77544,1.71636,0.00000,0.00000,0.00000,0.68226,21.15163,158.28627,221.20171,164.33212,85.40926,35.89245,3.93112,0.97592,0.00000,0.00000,0.00000,0.56507,29.74575,145.86832,184.78621,222.45456,159.75432,54.66567,8.88836,2.21529,0.00000,0.00000,0.00000,1.25149,3.31546,132.42697,182.76907,153.98172,95.82116,59.89446,28.60575,0.98445,0.00000,0.00000,0.00000,1.96961,12.61278,187.24901,263.94080,175.57668,146.70247,59.45445,13.38231,4.33656,0.00000,0.00000,0.00000,0.58648,36.79518,152.79097,173.02122,160.03955,110.85668,41.11909,5.21325,1.60134,0.00000,0.00000,0.00000,0.56507,7.03237,147.76366,182.47153,162.93394,117.21693,32.52940,3.45098,0.97190,0.00000,0.00000,0.00000,1.50233,27.13541,93.58999,183.10606,190.18976,116.79520,22.98706,11.62821,0.88355,0.00000,0.00000
Kondé,Bénin,"Kondé,Bénin",9.9368,3.2131,0.88576,8.63107,105.62045,215.96579,251.16310,196.85793,175.63306,78.34957,46.76770,15.71987,3.98768,0.00000,1.80550,1.93364,82.68089,252.15880,262.36523,220.73462,191.29315,180.21272,36.07791,10.54324,2.64660,0.00000,0.94102,4.11814,39.14225,235.77206,293.18442,174.72485,182.98767,158.05125,70.41496,11.08377,2.68890,0.00000,0.63435,3.36961,96.37226,274.26297,239.71550,144.81526,111.42164,124.19708,36.88989,7.16661,4.83883,0.00000,0.66116,1.27042,66.92725,196.31175,184.35854,216.67706,166.35889,95.55559,37.42366,23.03018,4.50677,0.00000,0.71697,5.45226,39.00287,223.10210,197.82770,215.12273,155.93536,152.42973,71.46848,4.16868,2.00745,0.00000,0.63516,7.46773,60.46782,292.86172,292.06104,202.84888,187.35042,132.33148,79.33931,26.05027,2.87692,0.00000,0.63435,1.27677,104.60009,198.25374,258.06433,194.00235,148.15489,120.45190,36.73909,19.19767,1.13277,0.00000,0.63435,1.22857,35.33004,236.31851,213.21919,140.09804,144.33929,92.80406,32.64544,3.80772,1.42154,0.00000,0.63435,1.05133,111.90451,190.64719,203.03661,199.55179,164.53917,87.80460,45.88720,12.64329,1.13277,0.00000
Korontière,Bénin,"Korontière,Bénin",6.240965,1.6290266,15.12731,54.89884,97.01980,42.74926,36.87716,127.52600,299.04721,149.03741,161.24083,49.19624,31.52639,11.69787,32.07687,69.85694,101.44620,122.20175,44.49650,173.66586,263.73956,190.61035,116.03329,81.92339,26.54432,3.85283,34.40154,63.21597,133.84052,131.20912,64.12986,165.26764,236.27983,201.34567,95.38667,68.75445,16.87950,0.77372,1.14468,51.49269,109.24451,128.88396,29.81748,62.72659,182.21875,240.94266,68.23691,66.97658,9.53615,14.85581,13.14989,51.88511,98.17744,68.28697,36.11288,79.84300,209.02487,169.03424,66.82098,141.60776,33.23985,1.13761,4.50069,42.79711,164.62677,163.76762,37.84580,92.48049,164.18259,207.07268,96.04590,23.56662,22.67215,20.10133,14.12430,67.68255,147.04533,129.29495,51.56163,71.53931,250.61539,109.90541,161.80142,37.06535,26.59120,26.06927,2.82620,37.53715,151.92879,46.53516,42.91779,105.23615,341.38327,127.58907,138.37918,66.97790,10.01739,25.01455,4.85235,13.66174,45.89863,110.04337,16.72062,44.46355,196.88223,165.88580,146.22789,38.20977,3.69876,9.42937,6.24020,13.56845,83.39555,111.17343,46.42825,83.80774,173.90215,119.60240,95.95713,79.41111,3.81883,3.10639
Kossoucoingou,Bénin,"Kossoucoingou,Bénin",10.1812025,1.2028612,2.67502,25.18274,157.96111,250.45445,323.32532,249.20618,165.98940,86.69392,71.30697,17.78626,5.20364,1.00142,7.94745,4.62910,115.47380,258.57034,344.30219,258.92709,165.78772,149.25494,57.43655,15.57800,2.51971,0.95999,2.95200,28.46649,56.39074,259.92319,332.26971,195.31654,154.79987,133.49883,104.74237,19.45850,2.84259,0.95999,1.25431,7.78066,133.38745,301.55130,259.47736,185.25107,113.20364,108.10274,52.26627,7.04754,9.51395,1.08429,1.40571,1.54687,85.97720,236.64349,198.52415,296.85886,155.99713,107.55915,59.33496,32.70277,7.13334,0.95999,1.49208,23.81880,53.30040,223.95470,241.82545,269.41138,138.68559,136.27016,104.70809,9.24589,1.72362,1.47195,1.37962,25.57741,104.74794,310.45972,330.42206,216.38751,179.22615,122.03510,90.33142,31.34200,3.59913,1.13740,1.25431,3.56833,124.09384,202.16238,286.23358,203.72662,129.59274,104.29396,52.18320,24.08772,1.23976,1.01736,1.79233,2.33603,38.85988,262.97745,242.15433,169.64798,141.18576,95.91058,31.83335,4.36095,1.36003,1.09702,1.25310,12.41246,181.62775,237.48489,224.29701,206.89462,154.87804,91.22005,77.66858,21.81886,1.23976,1.01098
Kotapounga,Bénin,"Kotapounga,Bénin",9.30769,2.315834,0.62035,16.69541,120.79582,175.39372,252.30804,207.42259,159.95316,93.38190,80.01685,25.37462,9.16828,3.79032,2.11408,3.84406,87.94385,230.10674,255.29784,262.88315,188.70645,161.45049,46.36578,24.18018,4.72725,1.21277,0.89524,8.44765,66.62035,234.18004,266.04596,197.79439,163.18729,165.54422,71.97258,23.59220,4.44738,1.01884,0.23666,6.30133,103.04720,247.84190,212.88312,124.17393,108.12891,138.41624,48.26421,18.15412,10.54710,7.14947,0.31922,2.01305,74.39053,159.50856,169.46104,229.62915,155.86067,96.56291,49.22564,45.13126,11.87857,1.01884,0.35344,10.87628,62.07848,214.56819,202.75911,234.71808,138.65720,143.64961,92.06461,8.01461,3.20384,15.10184,0.26033,13.97600,82.15694,270.51740,271.14075,193.23170,179.21138,119.22808,88.65658,26.63836,5.95185,8.72677,0.25380,2.15499,113.30104,156.93475,251.53027,198.83405,159.28627,111.12511,52.25893,35.68944,0.74334,4.86911,0.25629,1.60590,34.76487,222.44334,176.41002,133.95752,135.92238,106.14899,46.75080,7.69077,1.33313,5.46812,0.23666,1.17256,106.43774,194.49374,205.96631,211.16403,139.80696,85.46152,71.85600,24.93644,0.74334,2.80431
Kouaba,Bénin,"Kouaba,Bénin",10.2499909,1.2295586,2.70694,25.32145,162.89032,256.48096,337.14886,259.60876,169.25510,86.55955,72.48373,17.82524,5.09969,1.00072,8.00601,4.65468,118.72046,266.89380,358.26138,266.74557,169.83719,152.82187,58.89983,15.26312,2.48104,0.98667,2.97211,28.84365,56.32398,264.37131,347.81140,202.56972,159.88721,134.53494,108.74222,19.21229,2.83428,0.98667,1.28247,7.74904,137.90782,310.18280,271.89658,196.11209,115.63583,108.65566,53.37908,6.56269,9.48890,1.02883,1.41992,1.58600,88.15993,244.82449,207.60896,308.44733,159.75623,109.84859,60.80134,32.14140,6.97371,0.98667,1.53517,23.79857,54.19450,229.57877,251.95357,280.76422,142.39548,139.48082,109.42277,9.02962,1.72211,1.15316,1.41070,25.74013,106.71243,319.42685,343.34058,226.26297,183.22112,124.39774,94.21241,30.60418,3.49822,1.04607,1.28247,3.52477,128.79517,207.10301,297.76782,211.50246,131.25192,105.84653,53.19665,23.86287,1.23392,1.00628,1.80760,2.33555,40.28091,269.97287,253.50917,176.94699,145.19266,95.93750,31.88097,4.19991,1.35644,1.03213,1.28234,12.79971,189.00957,243.29405,234.42474,215.20697,160.65657,92.87121,79.93589,21.81603,1.23392,1.00368
Kouandé,Bénin,"Kouandé,Bénin",10.3313409,1.6930787,2.50960,15.67673,121.59991,226.94066,321.40375,257.25238,162.50719,78.41577,57.29504,15.12271,3.07614,0.00000,5.47909,2.91691,84.67317,250.77162,340.50803,263.17914,173.25078,161.31267,48.57798,12.02334,1.60256,0.00000,2.70515,13.96102,38.90709,229.85291,343.30469,200.88004,164.34848,135.99126,96.43767,14.81881,1.85059,0.00000,1.71226,4.74357,101.46830,274.09683,275.22784,194.93152,107.38056,106.34029,43.61934,4.62794,5.29438,0.00000,1.72289,1.22931,66.34666,210.76509,213.83093,300.11215,161.96425,106.07668,50.77101,24.53713,3.76397,0.00000,1.89107,12.03115,35.97910,208.87782,231.42451,273.91547,141.39368,140.79555,101.58945,5.24037,1.15822,0.00000,1.72289,14.51671,71.31322,289.58536,345.82086,235.36021,178.04816,128.45300,87.67303,27.29808,1.90929,0.00000,1.71226,1.93693,98.83936,205.69102,296.18277,222.07948,134.99895,107.88432,42.67386,20.00663,0.79592,0.00000,1.91538,1.54774,29.79152,241.94542,255.26726,176.65340,140.57198,87.15123,29.75033,3.20331,0.93414,0.00000,1.71226,5.18931,129.00739,203.97107,225.09583,223.83694,156.10052,88.65107,68.71118,14.45896,0.79592,0.00000
Kouarfa,Bénin,"Kouarfa,Bénin",10.4853297,1.5147698,2.33995,19.96773,137.65671,239.80057,330.75201,254.39973,170.10988,81.57854,61.19237,14.41409,4.19000,0.96548,5.38420,3.87500,91.97101,254.75728,344.49347,259.34079,173.18558,157.07219,49.77589,11.63600,2.00808,0.90574,2.54650,21.23771,40.53843,233.75200,348.20282,198.96391,163.78227,129.05423,100.26205,15.46597,2.38361,0.90574,1.51345,5.78228,111.42255,284.16702,273.64252,198.03809,111.36887,100.86040,43.13741,4.56202,7.33813,1.22437,1.53758,1.76856,75.79690,223.78761,214.12608,303.53775,168.95142,110.02901,52.26516,24.34905,5.19030,0.90574,1.64791,17.91174,35.58042,216.23235,239.43007,272.47894,145.27251,137.56042,106.75988,6.31763,1.49461,1.82179,1.53758,19.25404,76.36272,296.41925,349.04041,231.80478,181.65152,127.22046,89.51759,29.56910,2.69626,1.32394,1.51345,2.86871,110.52135,210.53801,291.37268,212.72253,135.35547,107.62772,43.20667,18.66492,1.15835,1.02522,1.73718,2.14166,32.81939,251.01270,259.58417,180.51143,144.48134,86.10719,27.74637,3.16217,1.27258,1.22437,1.51345,10.60665,144.77458,213.91895,232.83965,214.11394,159.63556,87.51646,71.96031,13.15438,1.15835,1.04514
Koudo,Bénin,"Koudo,Bénin",6.7153,1.7916,14.09050,54.97484,117.46564,62.48309,55.22592,134.33595,223.51003,159.39223,173.36285,56.95156,33.49891,6.41948,38.54952,46.58539,111.95438,158.58563,64.48325,183.54408,210.66853,212.10562,113.24038,89.55720,27.79799,2.19560,35.30297,47.56819,145.38991,167.99974,89.09451,167.64468,182.96964,224.16794,104.42632,73.18176,20.35396,0.61570,1.52882,42.62897,118.34184,168.36513,45.64112,67.01505,137.11630,248.28741,76.96983,74.24395,12.97810,9.34170,10.67210,34.78033,102.90575,90.65764,52.26834,91.08578,159.25371,173.13683,74.54732,156.65688,37.22218,0.74430,4.31680,34.23111,173.10951,206.85762,55.13035,105.39189,129.15700,216.82582,112.49429,26.44139,22.80825,11.79744,12.83672,55.25464,161.61284,173.72012,77.12159,79.78905,189.59999,118.61476,169.26804,41.37251,29.94117,15.45586,2.92810,27.40781,167.19339,66.28979,64.71618,108.31689,241.12579,130.28949,139.98547,80.43276,8.24916,13.09293,5.10086,9.57354,48.68610,143.60420,27.77511,49.99852,152.79863,177.46204,148.06554,39.98458,4.16479,6.31179,6.04791,10.10394,95.51476,143.55507,66.66093,93.92159,132.13794,127.08159,105.44160,91.20242,4.25342,2.04853
Koundata,Bénin,"Koundata,Bénin",9.30769,2.315834,0.62035,16.69541,120.79582,175.39372,252.30804,207.42259,159.95316,93.38190,80.01685,25.37462,9.16828,3.79032,2.11408,3.84406,87.94385,230.10674,255.29784,262.88315,188.70645,161.45049,46.36578,24.18018,4.72725,1.21277,0.89524,8.44765,66.62035,234.18004,266.04596,197.79439,163.18729,165.54422,71.97258,23.59220,4.44738,1.01884,0.23666,6.30133,103.04720,247.84190,212.88312,124.17393,108.12891,138.41624,48.26421,18.15412,10.54710,7.14947,0.31922,2.01305,74.39053,159.50856,169.46104,229.62915,155.86067,96.56291,49.22564,45.13126,11.87857,1.01884,0.35344,10.87628,62.07848,214.56819,202.75911,234.71808,138.65720,143.64961,92.06461,8.01461,3.20384,15.10184,0.26033,13.97600,82.15694,270.51740,271.14075,193.23170,179.21138,119.22808,88.65658,26.63836,5.95185,8.72677,0.25380,2.15499,113.30104,156.93475,251.53027,198.83405,159.28627,111.12511,52.25893,35.68944,0.74334,4.86911,0.25629,1.60590,34.76487,222.44334,176.41002,133.95752,135.92238,106.14899,46.75080,7.69077,1.33313,5.46812,0.23666,1.17256,106.43774,194.49374,205.96631,211.16403,139.80696,85.46152,71.85600,24.93644,0.74334,2.80431
Koundokpoé,Bénin,"Koundokpoé,Bénin",6.726115,2.3163068,6.09914,77.61893,156.70206,66.78239,57.25459,150.27843,312.06259,151.50885,178.10223,55.52880,33.15405,13.67930,24.20629,50.56546,131.24017,165.39911,68.96396,219.88640,303.22375,204.99008,94.68923,88.10587,28.45183,4.47475,22.64045,60.46586,177.78754,167.89069,91.28806,198.03461,264.63889,218.23410,96.91862,69.99898,21.04382,1.04961,0.98926,59.14117,136.03792,177.85291,51.15053,82.88921,195.72435,228.49588,81.40639,75.21497,13.32545,20.47905,5.11313,39.77025,109.11769,93.54072,59.33821,114.83551,214.30399,167.87202,75.51205,151.18236,39.60042,1.47354,2.80566,45.93584,198.35542,217.06854,62.82391,131.94957,181.14702,215.65767,121.18945,26.22405,23.55989,25.24443,7.09987,74.78890,192.88329,178.56744,90.93264,96.00403,256.41269,107.24625,171.82185,38.06223,33.04473,33.91639,1.70153,33.64289,203.52110,67.54580,72.65519,132.05667,330.26505,111.74234,133.37695,77.41739,5.06478,28.82746,3.26805,12.19917,55.99448,142.49292,30.62146,58.70244,212.52585,170.45316,145.09361,37.79803,4.95799,10.79035,3.73703,13.62849,110.92013,151.59041,74.96397,114.21206,193.28581,116.46490,106.89003,78.69942,4.60588,3.70446
Kountori,Bénin,"Kountori,Bénin",10.4073659,0.9462344,1.97112,17.12078,134.66275,246.98207,303.93973,219.83844,166.98944,81.87386,56.18105,11.36091,4.49757,1.00000,5.51165,3.24896,96.64335,230.67265,316.79413,231.28960,155.19370,129.42816,48.94362,11.22564,2.12951,1.00000,2.24175,22.42949,44.46964,234.11586,307.79108,173.66208,145.94264,112.53475,95.46438,14.27913,2.46568,1.00000,1.01553,4.76197,111.97502,277.18326,233.55225,170.24974,113.17677,89.59550,43.73249,4.30617,7.78446,1.00000,1.11034,1.30530,73.44100,221.84227,186.64793,274.06085,157.22377,99.17747,51.63408,22.13179,5.67784,1.00000,1.06716,20.24029,38.88719,206.20564,226.63113,240.62036,139.15079,117.78606,86.95908,7.74488,1.57013,1.00000,1.07584,17.85889,88.00182,287.69244,310.58325,193.89273,174.50735,107.02345,77.33838,29.68038,3.28114,1.00000,1.01553,2.99408,102.13162,193.42378,258.22299,174.60033,121.99626,94.97043,42.93113,15.37556,1.46554,1.00000,1.53544,1.74590,34.20651,236.24814,228.58696,156.55550,135.36800,85.96226,27.11492,2.79311,1.49169,1.00000,1.01553,13.14948,154.34792,221.36049,212.29083,172.58507,146.04929,80.82101,67.33041,12.74687,1.46554,1.00000
Koussoukpa,Bénin,"Koussoukpa,Bénin",7.083,2.248,5.27547,61.40886,132.36871,76.24790,71.80192,146.33141,235.80444,134.01222,170.14760,48.93114,28.69560,6.67540,21.36261,32.04927,106.88615,169.08897,87.43112,211.99266,239.16321,180.12666,86.88093,73.21160,24.99028,2.23377,16.43827,41.90868,140.88141,175.39124,111.88230,183.75974,201.11351,200.83461,96.99179,57.91496,19.81880,0.72595,0.94370,41.49180,112.64307,182.18059,67.12011,78.43873,148.12477,201.88509,79.06464,63.10155,13.93677,10.71759,3.86076,24.93530,89.43798,98.20217,71.67021,114.89060,165.48013,141.79100,74.14231,127.62044,34.85170,0.89335,2.42667,32.59663,156.12804,212.76157,78.91422,133.79858,142.18028,188.24948,120.56099,22.84009,19.67127,14.03960,5.29656,53.14751,154.67787,188.94162,112.22914,97.96664,199.84241,100.62856,162.66641,32.50130,29.09272,18.07351,1.42790,21.77587,162.03668,75.25118,95.04744,130.34372,247.34721,101.44522,122.74739,71.65961,3.78969,14.42928,2.47421,8.56917,44.69436,152.14273,42.55347,59.43354,166.68776,151.84970,131.73445,30.88236,4.49360,6.77502,2.97452,8.62038,92.86131,156.17015,91.08743,118.02106,148.69034,104.77898,103.12220,71.90306,3.94210,2.37281
Kouty,Bénin,"Kouty,Bénin",6.604215,2.6394942,5.63162,85.70435,188.60883,72.95273,51.48817,166.37019,370.72708,174.88339,167.63675,56.51031,32.96548,21.57635,28.75214,54.32259,146.96715,181.11700,65.63956,254.65596,363.05762,233.95013,87.95804,85.60847,29.50951,5.92254,24.80126,69.91278,197.54652,182.70676,83.96124,226.63335,316.18237,255.50598,95.86765,67.79275,21.00630,1.07967,0.83631,69.54946,151.02473,194.45131,49.44290,94.66443,232.58961,262.73874,83.11892,76.10671,12.49949,31.44675,5.11815,43.67624,118.96164,103.79951,55.00957,131.63629,250.91112,190.09734,75.52280,149.45729,40.03978,2.34955,3.19114,51.86482,227.08659,233.32692,60.72205,154.30002,217.37897,248.27586,123.00918,26.45679,23.95304,38.51268,8.16926,86.54855,215.73354,197.39180,84.09375,114.84093,303.02121,125.33972,172.15289,37.98711,33.03613,51.09596,1.52699,37.97604,230.00856,71.97115,69.01661,156.58310,390.21182,125.70995,130.66513,78.98582,3.97023,43.81214,3.36172,13.98541,63.40376,155.78223,29.46695,63.77027,254.11594,196.15442,143.56778,38.45919,5.14773,13.77774,4.16065,16.11622,125.62613,165.99234,71.17805,128.95515,241.03793,132.63278,105.69933,69.75108,4.51131,4.74452
Kpakpamè,Bénin,"Kpakpamè,Bénin",6.3702928,2.3912362,9.02796,84.40107,163.26895,60.39807,46.88537,163.94815,401.87253,178.80768,174.36589,52.79113,34.13155,20.69192,33.01369,73.92293,139.50555,158.71051,58.17468,247.63057,373.58649,230.83412,103.06727,84.51144,29.86840,5.62206,31.00604,79.60349,186.46732,164.31561,79.86246,226.48981,330.83737,253.43983,93.65868,69.24711,19.76278,0.74471,0.73190,73.37750,144.98512,171.99307,41.89615,88.54414,248.37621,278.96454,79.49043,73.57699,10.60037,28.73042,8.39582,56.51270,119.45135,89.61442,49.11470,121.51508,272.73929,195.70801,72.61776,147.99307,39.13369,1.38757,3.57311,56.70761,224.84131,209.72112,52.47409,137.63535,227.54845,254.69687,114.34423,24.82709,24.58147,35.99080,11.85345,91.94058,203.14325,172.10432,72.06185,106.82639,326.52887,124.35539,174.05006,38.17078,31.81736,47.45273,1.94761,45.79014,216.63521,60.34843,59.55505,151.11919,441.11957,136.54510,137.36601,73.20721,6.67288,45.47566,4.01111,16.39546,61.88343,139.48198,23.73255,61.96898,267.44086,198.77773,151.40506,38.99700,4.51761,12.99941,5.44532,17.49238,117.28172,146.84067,62.56369,120.82729,255.43127,135.67453,104.69036,74.90999,4.44032,4.32891
Kpakpaza,Bénin,"Kpakpaza,Bénin",8.1710999,2.2315,2.49120,25.81372,135.87328,127.49983,172.95288,175.15359,158.60968,122.34874,106.72553,43.59118,20.92558,5.70294,11.10005,7.34004,92.60860,192.98033,174.44722,241.09856,191.26712,174.76509,59.78139,55.36435,11.02282,1.38165,5.47637,12.12059,107.22683,214.63121,191.41460,186.17024,153.53709,200.10428,79.10600,46.06379,11.22437,0.70648,0.64405,11.86488,106.66016,215.96959,138.68936,92.05214,110.67076,176.78685,60.69971,44.33019,17.87007,9.14679,1.17804,5.33389,81.45705,123.64750,124.27872,175.28011,133.13837,120.69212,60.85558,94.03107,22.90521,0.84443,1.18204,14.36953,103.46651,218.71289,149.53157,180.99585,122.32954,171.03970,96.45913,18.18498,8.56170,17.68275,1.79114,22.49079,117.26114,245.58124,208.19542,136.03195,167.98378,114.84193,116.55270,29.75221,15.30470,14.23136,0.71757,4.72713,127.62492,119.44261,192.11954,159.41678,171.80420,111.92428,77.17581,67.84063,1.23907,8.86066,0.98909,2.67840,34.96183,196.52582,106.00921,82.15703,134.40295,142.38164,83.92319,21.62785,2.60848,7.63575,1.01407,2.39814,86.76270,189.64494,159.17953,164.79463,121.40533,104.26970,92.19706,59.60081,1.63944,2.72307
Kpané,Bénin,"Kpané,Bénin",9.7196875,3.0649279,0.77777,15.13140,121.16656,208.53706,242.24521,200.24286,173.89413,84.56357,56.97147,19.35341,5.39502,1.11517,2.25359,3.35452,92.38591,248.15437,254.93562,235.11011,193.50478,185.62996,41.07983,13.87475,3.33575,0.44733,0.88615,7.18717,48.38702,238.75089,278.69888,185.11130,183.87854,169.09164,77.25808,14.39194,3.27049,0.40482,0.38211,5.77186,107.98682,274.28311,227.05544,141.74997,113.08797,135.41010,43.04926,9.92366,6.41840,2.52823,0.42325,2.00694,74.05423,190.91794,175.91478,220.99652,167.53134,101.62895,42.37952,29.54080,6.15366,0.40482,0.51153,9.70741,47.56052,225.93672,194.52109,223.25731,155.07031,159.37102,81.85685,5.11216,2.41856,3.33481,0.39432,12.98725,71.48879,294.21945,279.32724,206.36404,187.02084,135.91206,90.41166,29.53204,3.69458,2.88006,0.38273,2.04964,116.68564,189.67821,249.22444,200.46727,153.82683,125.47018,43.31363,24.04003,1.11066,1.55407,0.38309,1.82977,39.63739,235.11078,198.32538,141.53929,145.66762,102.04948,37.31543,4.79312,1.51556,1.86876,0.38211,1.43540,122.05412,191.07312,194.67557,205.06424,165.70789,91.61639,53.63679,16.08260,1.11066,0.98295
Kpankou,Bénin,"Kpankou,Bénin",7.3307,2.5876,5.73088,64.87328,155.90045,101.05259,89.23817,160.40128,244.84958,138.52728,158.35167,44.24499,26.74204,7.78411,27.27445,26.33242,114.56882,213.54655,111.80759,237.62497,256.68256,188.80051,80.27964,62.24280,22.96925,2.44119,17.80223,39.50088,150.48413,215.23564,133.81358,198.06631,211.50307,213.06798,102.07186,48.29602,19.81877,0.79951,1.28997,40.73356,121.74596,223.98682,87.25497,89.70594,154.44424,202.38449,83.06039,54.63982,15.44143,12.79242,3.55182,20.90664,93.70457,122.80226,88.75620,136.75439,170.46245,143.42050,77.85596,109.45192,33.41159,1.36685,3.02206,31.96995,161.80489,256.00970,101.62173,160.01138,153.11070,193.35408,129.95679,20.35395,17.70859,17.36345,5.46764,54.69129,165.31857,236.27892,143.57312,114.36314,208.18814,106.70054,166.80704,28.55309,27.86124,22.08238,1.67210,19.58206,171.79546,98.17859,124.59548,148.93312,247.50063,102.91962,120.02390,65.87440,2.21367,16.46706,2.86771,8.09380,47.03491,189.36783,58.58381,63.35182,175.25911,157.94505,129.83330,26.08545,4.46830,7.94462,3.36969,8.36155,102.95252,192.37311,115.39381,138.34654,162.98169,109.49942,107.90034,60.92150,3.70367,2.82437
